MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:88059	App	amyloid beta (A4) precursor protein	16		learning or memory			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		locomotory behavior			IGI	MGI:88047 	J:45851 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		mating behavior			IGI	MGI:88047 	J:45851 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		memory			ISO	P05067 	J:164563 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		memory			TAS		J:239203 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		suckling behavior			IGI	MGI:88047 	J:45851 	
MGI:88059	App	amyloid beta (A4) precursor protein	16		visual learning			IMP	MGI:2136847 	J:57197 	
MGI:88061	Aprt	adenine phosphoribosyl transferase	8		grooming behavior			IGI	MGI:96217 	J:4123 	
MGI:88061	Aprt	adenine phosphoribosyl transferase	8	NOT	grooming behavior			IGI	MGI:96217 	J:35822 	
MGI:88064	Ar	androgen receptor	X		male courtship behavior			ISO	RGD:2147 	J:155856 	
MGI:88064	Ar	androgen receptor	X		reproductive behavior			ISO	RGD:2147 	J:155856 	
MGI:88067	Arc	activity regulated cytoskeletal-associated protein	15		long-term memory			IMP		J:276388 	
MGI:88067	Arc	activity regulated cytoskeletal-associated protein	15		long-term memory			ISO	RGD:62037 	J:155856 	
MGI:2387591	Arcn1	archain 1	9		adult locomotory behavior			IMP	MGI:2671790 	J:160676 	
MGI:99433	Arf4	ADP-ribosylation factor 4	14		learning			IMP	MGI:3879059 	J:192108 	
MGI:99474	Arrb2	arrestin, beta 2	11		adult walking behavior			IMP		J:115106 	
MGI:2145242	Arrdc3	arrestin domain containing 3	13		negative regulation of locomotion involved in locomotory behavior			IMP	MGI:3877613 	J:179646 	
MGI:1194915	Asic1	acid-sensing (proton-gated) ion channel 1	15		associative learning			IMP	MGI:2179834 	J:76361 	
MGI:1194915	Asic1	acid-sensing (proton-gated) ion channel 1	15		behavioral fear response			IMP		J:253311 	
MGI:1194915	Asic1	acid-sensing (proton-gated) ion channel 1	15		memory			IMP	MGI:2179834 	J:76361 	
MGI:2652846	Asic4	acid-sensing (proton-gated) ion channel family member 4	1		behavioral fear response			IMP		J:253311 	
MGI:88084	Asl	argininosuccinate lyase	5		locomotory behavior			IMP	MGI:3604881 	J:101658 	
MGI:88085	Asp1	audiogenic seizure prone 1	12		auditory behavior			IMP	MGI:1889100 	J:11261 	
MGI:88086	Asp2	audiogenic seizure prone 2	4		auditory behavior			IMP	MGI:1856806 	J:11261 	
MGI:1098567	Astn1	astrotactin 1	1		locomotory behavior			IMP	MGI:2445955 	J:74969 	
MGI:1915229	Atad1	ATPase family, AAA domain containing 1	19		learning			IMP		J:173768 	
MGI:1915229	Atad1	ATPase family, AAA domain containing 1	19		memory			IMP		J:173768 	
MGI:1921494	Atg7	autophagy related 7	6		adult walking behavior			IMP	MGI:2386545 MGI:3587769 	J:110051 	
MGI:88106	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	1		adult locomotory behavior			IMP	MGI:2451291 	J:117414 	
MGI:88106	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	1		behavioral fear response	happens in UBERON:0007023		IMP		J:83884 	
MGI:88106	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	1		locomotory exploration behavior			IMP		J:279940 	
MGI:88106	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	1		visual learning			IMP	MGI:2451291 	J:117414 	
MGI:88107	Atp1a3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	7		adult locomotory behavior			IMP	MGI:3696954 	J:117414 	
MGI:88107	Atp1a3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	7		memory			IMP	MGI:3696954 	J:117414 	
MGI:88107	Atp1a3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	7		visual learning			IMP	MGI:3696954 	J:117414 	
MGI:88109	Atp1b2	ATPase, Na+/K+ transporting, beta 2 polypeptide	11		motor behavior			IMP		J:21121 	
MGI:105368	Atp2b2	ATPase, Ca++ transporting, plasma membrane 2	6		locomotory behavior			IMP	MGI:1857092 	J:1273 J:18352 J:19947 J:19948 	
MGI:105368	Atp2b2	ATPase, Ca++ transporting, plasma membrane 2	6		locomotory behavior			IMP	MGI:1857876 	J:48863 	
MGI:105368	Atp2b2	ATPase, Ca++ transporting, plasma membrane 2	6		locomotory behavior			IMP	MGI:3641249 	J:110607 	
MGI:103285	Atp6v1b1	ATPase, H+ transporting, lysosomal V1 subunit B1	6		adult behavior			IMP	MGI:2673510 	J:192002 	
MGI:103285	Atp6v1b1	ATPase, H+ transporting, lysosomal V1 subunit B1	6		olfactory behavior			IMP	MGI:2673510 	J:192002 	
MGI:99400	Atp7a	ATPase, Cu++ transporting, alpha polypeptide	X		locomotory behavior			IMP	MGI:1856098 	J:2026 	
MGI:99400	Atp7a	ATPase, Cu++ transporting, alpha polypeptide	X		locomotory behavior			IMP	MGI:1856466 	J:23995 	
MGI:99400	Atp7a	ATPase, Cu++ transporting, alpha polypeptide	X		locomotory behavior			IMP	MGI:3588774 	J:105797 	
MGI:1330848	Atp8a1	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1	5		learning			IMP		J:179412 	
MGI:1354710	Atp8a2	ATPase, aminophospholipid transporter-like, class I, type 8A, member 2	14		eating behavior			IMP	MGI:1856273 	J:11718 	
MGI:104783	Atxn1	ataxin 1	13		adult locomotory behavior			IMP	MGI:2181805 	J:48508 	
MGI:104783	Atxn1	ataxin 1	13		learning			IMP		J:240674 	
MGI:104783	Atxn1	ataxin 1	13		memory			IMP		J:240674 	
MGI:104783	Atxn1	ataxin 1	13		social behavior			IMP		J:240674 	
MGI:104783	Atxn1	ataxin 1	13		visual learning			IMP	MGI:2181805 	J:48508 	
MGI:104783	Atxn1	ataxin 1	13		visual learning			IMP	MGI:2429435 	J:162235 	
MGI:3694797	Atxn1l	ataxin 1-like	8		learning			IMP		J:240674 	
MGI:3694797	Atxn1l	ataxin 1-like	8		memory			IMP		J:240674 	
MGI:3694797	Atxn1l	ataxin 1-like	8		social behavior			IMP		J:240674 	
MGI:1099442	Atxn3	ataxin 3	12		exploration behavior			IMP	MGI:3833681 	J:145048 	
MGI:1919847	Auts2	autism susceptibility candidate 2	5		innate vocalization behavior			IMP		J:217675 	
MGI:88121	Avp	arginine vasopressin	2		grooming behavior			ISO	RGD:2184 	J:155856 	
MGI:88121	Avp	arginine vasopressin	2		locomotory behavior			ISO	RGD:2184 	J:155856 	
MGI:88121	Avp	arginine vasopressin	2		maternal aggressive behavior			ISO	RGD:2184 	J:155856 	
MGI:88121	Avp	arginine vasopressin	2		maternal behavior			ISO	RGD:2184 	J:155856 	
MGI:88121	Avp	arginine vasopressin	2		negative regulation of female receptivity			ISO	RGD:2184 	J:155856 	
MGI:88121	Avp	arginine vasopressin	2		social behavior			ISO	RGD:2184 	J:155856 	
MGI:1859216	Avpr1a	arginine vasopressin receptor 1A	10		grooming behavior			ISO	RGD:2185 	J:155856 	
MGI:1859216	Avpr1a	arginine vasopressin receptor 1A	10		maternal aggressive behavior			ISO	RGD:2185 	J:155856 	
MGI:1859216	Avpr1a	arginine vasopressin receptor 1A	10		maternal behavior			IBA	PTN000662711 	J:265628 	
MGI:1859216	Avpr1a	arginine vasopressin receptor 1A	10		maternal behavior			ISO	RGD:2185 	J:155856 	
MGI:1859216	Avpr1a	arginine vasopressin receptor 1A	10		negative regulation of female receptivity			ISO	RGD:2185 	J:155856 	
MGI:1859216	Avpr1a	arginine vasopressin receptor 1A	10		social behavior			ISO	RGD:2185 	J:155856 	
MGI:1096327	Axin1	axin 1	17		adult walking behavior			IMP	MGI:1856035 	J:244 	
MGI:88127	B2m	beta-2 microglobulin	2		learning or memory	happens in hippocampal formation		IMP		J:250585 	
MGI:88127	B2m	beta-2 microglobulin	2		learning or memory	is a part of aging,happens in hippocampal formation		IMP		J:228654 	
MGI:88127	B2m	beta-2 microglobulin	2		learning or memory			ISO	P61769 	J:164563 	
MGI:1858493	B4galt2	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2	4		locomotory behavior			IMP	MGI:3849305 	J:149762 	
MGI:1858493	B4galt2	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2	4		memory			IMP	MGI:3849305 	J:149762 	
MGI:1858493	B4galt2	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2	4		visual learning			IMP	MGI:3849305 	J:149762 	
MGI:1346542	Bace1	beta-site APP cleaving enzyme 1	9		memory			TAS		J:239203 	
MGI:2685783	Baiap3	BAI1-associated protein 3	17		regulation of behavior			IMP		J:221234 	
MGI:1913610	Bbip1	BBSome interacting protein 1	19		eating behavior			IMP	MGI:5563473 	J:204140 	
MGI:1277215	Bbs1	Bardet-Biedl syndrome 1 (human)	19		adult behavior			IMP	MGI:3767672 	J:128532 	
MGI:1277215	Bbs1	Bardet-Biedl syndrome 1 (human)	19		olfactory behavior			IMP	MGI:3767672 	J:128532 	
MGI:2135267	Bbs2	Bardet-Biedl syndrome 2 (human)	8		adult behavior			IMP	MGI:3521669 	J:94467 	
MGI:2143311	Bbs4	Bardet-Biedl syndrome 4 (human)	9		adult behavior			IMP	MGI:3045473 	J:94467 	
MGI:2143311	Bbs4	Bardet-Biedl syndrome 4 (human)	9		social behavior			IMP	MGI:3055492 	J:134093 	
MGI:2686651	Bbs12	Bardet-Biedl syndrome 12 (human)	3		eating behavior			IMP	MGI:5444297 	J:189019 	
MGI:104905	Bc1	brain cytoplasmic RNA 1	7		adult locomotory behavior			IMP	MGI:2677614 	J:95954 	
MGI:894278	Bche	butyrylcholinesterase	3		learning			ISO	RGD:619996 	J:155856 	
MGI:88138	Bcl2	B cell leukemia/lymphoma 2	1		behavioral fear response			IMP	MGI:1857430 	J:115732 	
MGI:88145	Bdnf	brain derived neurotrophic factor	2		behavioral fear response			IMP	MGI:2176750 	J:91563 	
MGI:88145	Bdnf	brain derived neurotrophic factor	2		feeding behavior			IMP	MGI:2663046 	J:84073 	
MGI:88145	Bdnf	brain derived neurotrophic factor	2		learning			ISO	RGD:2202 	J:155856 	
MGI:88145	Bdnf	brain derived neurotrophic factor	2		learning or memory	has the participant hippocampus		IMP	MGI:2176750 	J:91563 	
MGI:88145	Bdnf	brain derived neurotrophic factor	2		memory			IBA	PTN000173497 	J:265628 	
MGI:88149	Bfo	bell flash ovulation	4		reproductive behavior			IMP	MGI:1889299 	J:5466 	
MGI:1917487	Bhlhb9	basic helix-loop-helix domain containing, class B9	X		learning or memory			IDA		J:205664 	
MGI:88190	Braf	Braf transforming gene	6		visual learning			IMP	MGI:3620008 MGI:3622450 	J:107042 	
MGI:1928478	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	4		behavioral fear response			IMP	MGI:5698819 	J:221295 	
MGI:1928478	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	4		exploration behavior			IMP	MGI:5604542 	J:231288 	
MGI:1928478	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	4		maternal behavior			IMP	MGI:5604542 	J:231288 	
MGI:1928478	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	4		short-term memory			IMP	MGI:5604542 	J:231288 	
MGI:1928478	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	4		social behavior			IMP	MGI:5604542 	J:231288 	
MGI:1928478	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	4		social behavior			IMP	MGI:5698819 	J:221295 	
MGI:1928478	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	4		vocalization behavior			IMP	MGI:5604542 	J:231288 	
MGI:2685946	Brsk1	BR serine/threonine kinase 1	7		associative learning			IMP		J:228521 	
MGI:2669849	Bsx	brain specific homeobox	9		eating behavior			IMP	MGI:3716209 	J:122746 	
MGI:2669849	Bsx	brain specific homeobox	9		locomotory behavior			IMP	MGI:3716209 	J:122746 	
MGI:1916625	Btbd9	BTB (POZ) domain containing 9	17		adult locomotory behavior			IBA	PTN000698411 	J:265628 	
MGI:1916625	Btbd9	BTB (POZ) domain containing 9	17		adult locomotory behavior			IMP	MGI:4127237 	J:187433 	
MGI:1916625	Btbd9	BTB (POZ) domain containing 9	17		circadian behavior			IBA	PTN000698411 	J:265628 	
MGI:1916625	Btbd9	BTB (POZ) domain containing 9	17		circadian behavior			IMP	MGI:4127237 	J:187433 	
MGI:1916625	Btbd9	BTB (POZ) domain containing 9	17		circadian sleep/wake cycle, non-REM sleep			IMP	MGI:4127237 	J:187433 	
MGI:1916625	Btbd9	BTB (POZ) domain containing 9	17		long-term memory			IMP	MGI:4127237 	J:187734 	
MGI:108384	Btg2	BTG anti-proliferation factor 2	1		associative learning			IMP	MGI:3525505 	J:155952 	
MGI:1344400	C1ql1	complement component 1, q subcomponent-like 1	11		motor learning			IGI	MGI:2441837 	J:219706 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		adult walking behavior			IGI	MGI:103013 	J:52508 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		adult walking behavior			IGI	MGI:98823 	J:36184 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		adult walking behavior			IMP	MGI:2181384 	J:59076 J:107960 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		adult walking behavior			IMP	MGI:1856209 MGI:1856210 	J:5240 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		adult walking behavior			IMP	MGI:2154404 	J:71860 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		adult walking behavior			IMP	MGI:2180190 	J:76459 J:113141 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		adult walking behavior			IMP	MGI:1856209 	J:262 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		adult walking behavior			IMP	MGI:1856211 	J:12735 J:14882 J:36184 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		behavioral response to pain			IMP	MGI:2180190 	J:113141 	
