MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1349216	Abcd3	ATP-binding cassette, sub-family D (ALD), member 3	3		peroxisome organization			ISO	P28288 	J:164563 	
MGI:1195458	Abce1	ATP-binding cassette, sub-family E (OABP), member 1	8		translational termination			IBA	PTN000443727 	J:265628 	
MGI:107704	Abcg1	ATP binding cassette subfamily G member 1	17		high-density lipoprotein particle remodeling			IMP		J:150920 	
MGI:107704	Abcg1	ATP binding cassette subfamily G member 1	17		high-density lipoprotein particle remodeling	happens in bone marrow macrophage		IMP		J:220507 	
MGI:107704	Abcg1	ATP binding cassette subfamily G member 1	17		low-density lipoprotein particle remodeling			IMP		J:150920 	
MGI:1347061	Abcg2	ATP binding cassette subfamily G member 2 (Junior blood group)	6		protein-containing complex assembly			ISO	RGD:631345 	J:155856 	
MGI:106388	Abhd17a	abhydrolase domain containing 17A	10		regulation of postsynapse organization			ISO	RGD:1359682 	J:155856 	
MGI:1917816	Abhd17b	abhydrolase domain containing 17B	19		regulation of dendritic spine maintenance	regulates UniProtKB:P31016		IMP		J:248443 	
MGI:1917816	Abhd17b	abhydrolase domain containing 17B	19		regulation of postsynapse organization			ISO	RGD:1305246 	J:155856 	
MGI:1917428	Abhd17c	abhydrolase domain containing 17C	7		regulation of postsynapse organization			ISO	RGD:1308210 	J:155856 	
MGI:104913	Abi1	abl-interactor 1	2		actin polymerization or depolymerization			IEA	IPR028456 	J:72247 	
MGI:104913	Abi1	abl-interactor 1	2		dendrite morphogenesis	happens in hippocampal neuron		IDA		J:216588 	
MGI:104913	Abi1	abl-interactor 1	2		lamellipodium morphogenesis	happens in megakaryocyte		IMP		J:149119 	
MGI:106913	Abi2	abl-interactor 2	1		actin polymerization or depolymerization			IEA	IPR036993 	J:72247 	
MGI:106913	Abi2	abl-interactor 2	1		dendrite development	happens in hippocampus CA1,happens in CNS neuron (sensu Vertebrata)		IMP	MGI:3526871 	J:95254 	
MGI:106913	Abi2	abl-interactor 2	1		lens fiber cell morphogenesis			IMP		J:95254 	
MGI:106913	Abi2	abl-interactor 2	1		positive regulation of Arp2/3 complex-mediated actin nucleation			ISO	Q9NYB9 	J:164563 	
MGI:106913	Abi2	abl-interactor 2	1		postsynaptic actin cytoskeleton organization	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:95254 	
MGI:106913	Abi2	abl-interactor 2	1		postsynaptic actin cytoskeleton organization	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:95254 	
MGI:106913	Abi2	abl-interactor 2	1		regulation of dendritic spine morphogenesis			IMP		J:95254 	
MGI:106913	Abi2	abl-interactor 2	1		zonula adherens assembly			ISO	Q9NYB9 	J:164563 	
MGI:2444583	Abi3bp	ABI gene family, member 3 (NESH) binding protein	16		extracellular matrix organization			IDA		J:139122 	
MGI:2677850	Abitram	actin binding transcription modulator	4		dendrite morphogenesis			IMP		J:220150 	
MGI:2677850	Abitram	actin binding transcription modulator	4		regulation of actin filament polymerization			IMP		J:220150 	
MGI:2677850	Abitram	actin binding transcription modulator	4		regulation of filopodium assembly			IMP		J:220150 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		actin cytoskeleton organization			IDA		J:116356 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		actin filament branching	happens in neuron of cerebral cortex		IMP		J:75087 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		collateral sprouting	happens in neuron of cerebral cortex		IMP		J:75087 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		DNA conformation change			ISO	P00519 	J:164563 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		microspike assembly			IDA		J:75087 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		positive regulation of actin cytoskeleton reorganization			ISO	P00519 	J:164563 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		positive regulation of focal adhesion assembly			ISO	P00519 	J:164563 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		positive regulation of stress fiber assembly			ISO	P00519 	J:164563 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		positive regulation of substrate adhesion-dependent cell spreading			ISO	P00519 	J:164563 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		regulation of actin cytoskeleton organization	regulates a function/process that happens in brain,happens in brain		IGI	MGI:108091 MGI:88508 	J:166211 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		regulation of actin cytoskeleton organization			IGI	MGI:87860 	J:51887 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		regulation of actin cytoskeleton organization			ISO	P00519 	J:164563 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		regulation of axon extension			ISO	P00519 	J:164563 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		regulation of extracellular matrix organization	happens in cerebellum		IGI	MGI:87860 	J:166211 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		regulation of microtubule polymerization			ISO	P00519 	J:164563 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		regulation of modification of synaptic structure	regulates a function/process that happens in hippocampal neuron,is upstream of regulation of long-term synaptic potentiation,regulates a function/process that happens in dendritic spine		IGI	CPX-1134 Q03137 	J:214156 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		substrate adhesion-dependent cell spreading			IDA		J:75087 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		actin cytoskeleton organization			IDA		J:73441 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		actin cytoskeleton organization			IGI	MGI:87859 	J:51887 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		actin filament bundle assembly			IDA		J:73441 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		actin filament organization			IDA		J:73441 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		dendrite morphogenesis	happens in hippocampal neuron		IGI	MGI:107926 	J:193891 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		dendrite morphogenesis	happens in hippocampal neuron		IGI	MGI:96610 	J:182501 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		dendrite morphogenesis	happens in hippocampal neuron		IMP		J:193891 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		dendritic spine maintenance	happens in hippocampal neuron		IGI	MGI:99695 	J:193891 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		dendritic spine maintenance	happens in hippocampal neuron		IMP		J:193891 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		positive regulation of neuron projection development			IGI	MGI:1929494 	J:90071 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		positive regulation of neuron projection development			ISO	P42684 	J:164563 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		regulation of extracellular matrix organization	happens in cerebellum		IGI	MGI:87859 	J:166211 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		substrate-dependent cell migration, cell extension	happens in fibroblast		IGI	MGI:109601 MGI:99695 	J:149136 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		synapse maturation	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:234334 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		synapse maturation	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:234334 	
MGI:1194500	Ablim1	actin-binding LIM protein 1	19		axon guidance			IDA		J:66507 	
MGI:1194500	Ablim1	actin-binding LIM protein 1	19		cilium assembly			IBA	PTN001198116 	J:265628 	
MGI:1194500	Ablim1	actin-binding LIM protein 1	19		cilium assembly			ISO	O14639 	J:193447 	
MGI:1194500	Ablim1	actin-binding LIM protein 1	19		cytoskeleton organization			IEA	IPR003128 IPR036886 	J:72247 	
MGI:1194500	Ablim1	actin-binding LIM protein 1	19		lamellipodium assembly			IBA	PTN001198097 	J:265628 	
MGI:1194500	Ablim1	actin-binding LIM protein 1	19		lamellipodium assembly			ISO	O14639 	J:193447 	
MGI:2385758	Ablim2	actin-binding LIM protein 2	5		actin cytoskeleton organization			IEA	IPR028450 	J:72247 	
MGI:2385758	Ablim2	actin-binding LIM protein 2	5		cytoskeleton organization			IEA	IPR003128 IPR036886 	J:72247 	
MGI:2385758	Ablim2	actin-binding LIM protein 2	5		lamellipodium assembly			IBA	PTN001198097 	J:265628 	
MGI:2442582	Ablim3	actin binding LIM protein family, member 3	18		actin cytoskeleton organization			IEA	IPR028449 	J:72247 	
MGI:2442582	Ablim3	actin binding LIM protein family, member 3	18		cilium assembly			IBA	PTN001198105 	J:265628 	
MGI:2442582	Ablim3	actin binding LIM protein family, member 3	18		cilium assembly			ISO	O94929 	J:193447 	
MGI:2442582	Ablim3	actin binding LIM protein family, member 3	18		cytoskeleton organization			IEA	IPR003128 IPR036886 	J:72247 	
MGI:2442582	Ablim3	actin binding LIM protein family, member 3	18		lamellipodium assembly			IBA	PTN001198097 	J:265628 	
MGI:2442582	Ablim3	actin binding LIM protein family, member 3	18		lamellipodium assembly			ISO	O94929 	J:193447 	
MGI:107771	Abr	active BCR-related gene	11		actin cytoskeleton organization	happens in peritoneal macrophage|happens in bone marrow,happens in macrophage		IGI	MGI:88141 	J:118168 	
MGI:1917931	Abraxas1	BRCA1 A complex subunit	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1917931	Abraxas1	BRCA1 A complex subunit	5		mitotic spindle assembly			IBA	PTN001272083 	J:265628 	
MGI:1926116	Abraxas2	BRISC complex subunit	7		mitotic spindle assembly			IBA	PTN001272083 	J:265628 	
MGI:1926116	Abraxas2	BRISC complex subunit	7		mitotic spindle assembly			ISO	Q15018 	J:164563 	
MGI:1353636	Abt1	activator of basal transcription 1	13		small-subunit processome assembly			IBA	PTN000267771 	J:265628 	
MGI:1098623	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)	18		negative regulation of mitochondrial membrane permeability involved in apoptotic process			ISO	P42765 	J:164563 	
MGI:1098623	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)	18		negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway			ISO	P42765 	J:164563 	
MGI:108451	Acaca	acetyl-Coenzyme A carboxylase alpha	11		protein homotetramerization			IDA		J:166241 	
MGI:2140940	Acacb	acetyl-Coenzyme A carboxylase beta	5		protein homotetramerization			ISO	O00763 	J:164563 	
MGI:1914272	Acad9	acyl-Coenzyme A dehydrogenase family, member 9	3		mitochondrial respiratory chain complex I assembly			ISO	Q9H845 	J:164563 	
MGI:99602	Acan	aggrecan	7		collagen fibril organization			IMP	MGI:1856465 	J:83918 	
MGI:2153589	Acap3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3	4		regulation of neuron projection development			IMP		J:245108 	
MGI:87873	Acd	adrenocortical dysplasia	8		negative regulation of telomere maintenance via telomerase			IBA	PTN001802536 	J:265628 	
MGI:87873	Acd	adrenocortical dysplasia	8		negative regulation of telomere maintenance via telomerase			ISO	Q96AP0 	J:164563 	
MGI:87873	Acd	adrenocortical dysplasia	8		positive regulation of telomere maintenance via telomerase			ISO	Q96AP0 	J:164563 	
MGI:87873	Acd	adrenocortical dysplasia	8		protection from non-homologous end joining at telomere			IMP		J:143815 	
MGI:87873	Acd	adrenocortical dysplasia	8		telomere assembly			ISO	Q96AP0 	J:164563 	
MGI:87873	Acd	adrenocortical dysplasia	8		telomere capping			IBA	PTN001802536 	J:265628 	
MGI:87873	Acd	adrenocortical dysplasia	8		telomere capping			IMP		J:159142 	
MGI:87873	Acd	adrenocortical dysplasia	8		telomere capping			ISO	Q96AP0 	J:164563 	
MGI:87873	Acd	adrenocortical dysplasia	8		telomere maintenance			ISO	Q96AP0 	J:73065 	
MGI:87874	Ace	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1	11		negative regulation of gap junction assembly	happens in heart left ventricle,happens in cardiac muscle cell		IMP		J:215922 	
MGI:1917258	Ace2	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	X		positive regulation of gap junction assembly			ISO	Q9BYF1 	J:164563 	
MGI:87876	Ache	acetylcholinesterase	5		positive regulation of axonogenesis			ISO	RGD:69313 	J:155856 	
MGI:87876	Ache	acetylcholinesterase	5		positive regulation of dendrite morphogenesis			ISO	RGD:69313 	J:155856 	
MGI:87876	Ache	acetylcholinesterase	5		synapse assembly			ISO	RGD:69313 	J:155856 	
MGI:1891824	Acin1	apoptotic chromatin condensation inducer 1	14		apoptotic chromosome condensation			ISO	Q9UKV3 	J:164563 	
MGI:2158201	Acot8	acyl-CoA thioesterase 8	2		peroxisome fission			ISO	O14734 	J:164563 	
MGI:2158201	Acot8	acyl-CoA thioesterase 8	2		peroxisome organization			IEA	KW-0962 	J:60000 	
MGI:1914084	Acot13	acyl-CoA thioesterase 13	13		protein homotetramerization			ISO	Q9NPJ3 	J:164563 	
MGI:1330812	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl	11		peroxisome fission			ISO	Q15067 	J:164563 	
MGI:87882	Acp2	acid phosphatase 2, lysosomal	2		lysosome organization			IMP	MGI:2180084 	J:41986 	
MGI:87882	Acp2	acid phosphatase 2, lysosomal	2		lysosome organization			IMP	MGI:3574793 	J:94958 	
MGI:3644563	Acp4	acid phosphatase 4	7		negative regulation of neuron projection development			ISO	Q9BZG2 	J:164563 	
MGI:1928480	Acpp	acid phosphatase, prostate	9		protein homotetramerization			ISO	P15309 	J:164563 	
MGI:1859515	Acrbp	proacrosin binding protein	6		acrosome assembly			IMP		J:234286 	
MGI:1921455	Acsl3	acyl-CoA synthetase long-chain family member 3	1		very-low-density lipoprotein particle assembly			ISO	O95573 	J:164563 	
MGI:1354713	Acsl4	acyl-CoA synthetase long-chain family member 4	X		dendritic spine development			ISO	RGD:69401 	J:155856 	
MGI:1354713	Acsl4	acyl-CoA synthetase long-chain family member 4	X		positive regulation of cell growth			ISO	O60488 	J:164563 	
MGI:894291	Acsl6	acyl-CoA synthetase long-chain family member 6	11		positive regulation of neuron projection development			ISO	RGD:69403 	J:155856 	
MGI:87902	Acta1	actin, alpha 1, skeletal muscle	8		skeletal muscle thin filament assembly			IBA	PTN000233075 	J:265628 	
MGI:87902	Acta1	actin, alpha 1, skeletal muscle	8		skeletal muscle thin filament assembly			ISO	P68133 	J:164563 	
